Best Fitness, Average Fitness, Worst Fitness
63, 57.3, 46
63, 56.47, 41
63, 57.24, 43
62, 56.82, 41
63, 57.57, 44
63, 57.12, 47
63, 56.78, 42
63, 56.65, 41
64, 57.41, 43
63, 58.14, 47
63, 57.28, 46
63, 56.69, 24
63, 56.49, 45
63, 57.05, 45
63, 56.51, 44
63, 56.12, 37
63, 57.34, 43
63, 56.94, 42
62, 56.29, 37
62, 57.14, 46
62, 56.8, 40
62, 56.69, 40
62, 56.69, 42
62, 56.43, 40
64, 56.95, 47
62, 57.1, 48
62, 57.27, 42
62, 57.35, 40
62, 56.75, 41
63, 56.67, 39
62, 56.75, 43
62, 57.71, 46
64, 56.82, 38
64, 57.0, 45
62, 56.64, 40
62, 56.72, 44
62, 56.7, 43
63, 56.63, 43
63, 57.3, 45
64, 56.73, 39
62, 56.85, 41
62, 56.56, 36
62, 57.28, 43
62, 57.06, 43
63, 56.92, 43
63, 56.66, 37
62, 56.61, 38
62, 55.92, 35
62, 56.98, 41
62, 56.55, 40
62, 57.44, 36
62, 57.19, 42
64, 57.86, 40
62, 57.14, 42
63, 56.25, 37
62, 57.1, 42
62, 57.85, 41
62, 57.31, 42
64, 58.08, 32
64, 58.79, 48
63, 57.85, 45
63, 57.06, 42
64, 56.91, 46
63, 56.23, 37
63, 57.4, 46
63, 57.71, 40
64, 57.29, 44
64, 56.65, 41
64, 57.81, 40
64, 58.86, 44
64, 58.13, 39
64, 59.47, 44
64, 58.98, 41
64, 58.5, 41
64, 57.95, 44
64, 57.47, 41
64, 57.21, 36
64, 57.21, 38
64, 57.99, 37
64, 57.88, 43
64, 56.84, 42
64, 57.55, 42
64, 58.35, 46
63, 57.52, 44
63, 56.97, 43
63, 56.67, 43
64, 57.14, 36
64, 57.74, 42
64, 57.67, 37
64, 57.71, 40
64, 57.26, 39
64, 57.52, 34
64, 57.81, 40
64, 57.79, 44
64, 57.7, 38
64, 57.13, 41
64, 57.61, 43
64, 57.31, 38
64, 57.11, 40
64, 57.2, 40
64, 57.09, 44
64, 56.77, 34
64, 56.67, 41
64, 56.87, 38
64, 57.51, 32
64, 58.05, 45
64, 58.35, 39
64, 58.41, 44
64, 58.38, 46
64, 58.03, 40
64, 58.88, 48
64, 57.6, 41
64, 57.21, 43
64, 57.15, 36
64, 56.21, 40
64, 56.58, 39
64, 56.96, 44
64, 57.46, 40
64, 57.02, 29
64, 56.15, 41
64, 56.73, 38
64, 56.28, 39
64, 57.04, 36
64, 56.66, 43
64, 56.29, 34
64, 57.06, 41
64, 57.0, 43
64, 57.35, 42
64, 56.72, 42
64, 56.03, 39
64, 55.35, 42
64, 55.21, 39
64, 55.25, 40
62, 54.79, 39
64, 55.5, 38
64, 55.89, 41
63, 56.16, 34
62, 55.96, 34
64, 57.43, 44
64, 57.81, 38
64, 56.77, 38
64, 57.66, 42
64, 58.05, 30
62, 58.34, 48
62, 56.87, 42
63, 56.49, 38
63, 55.53, 42
64, 56.17, 43
64, 54.83, 34
64, 55.05, 36
64, 55.73, 36
64, 56.29, 36
64, 56.13, 41
64, 55.93, 37
64, 55.66, 40
64, 55.79, 42
64, 56.45, 38
64, 57.73, 41
64, 56.8, 37
64, 57.15, 35
64, 58.4, 47
64, 57.87, 42
64, 57.86, 41
64, 57.85, 41
64, 58.92, 36
64, 58.43, 44
64, 58.23, 42
64, 58.02, 40
64, 58.98, 38
64, 58.4, 45
64, 57.46, 32
64, 57.49, 38
64, 57.35, 40
64, 57.45, 38
64, 57.92, 44
64, 58.03, 36
64, 57.98, 36
64, 58.59, 45
64, 58.34, 44
64, 58.69, 44
64, 58.73, 46
64, 57.35, 41
64, 57.4, 32
64, 57.36, 44
64, 57.68, 38
64, 58.14, 45
64, 57.25, 42
64, 56.57, 37
64, 56.66, 36
64, 56.75, 42
64, 56.19, 41
64, 55.95, 36
64, 57.99, 41
64, 56.99, 42
64, 57.29, 35
64, 57.59, 36
64, 56.78, 34
64, 56.43, 32
64, 56.7, 44
64, 56.57, 37
64, 57.17, 40
64, 56.36, 30
64, 56.19, 44
64, 55.93, 40
63, 55.56, 37
63, 55.43, 38
64, 54.8, 34
64, 54.49, 40
64, 54.83, 40
64, 55.61, 36
64, 56.94, 42
64, 56.49, 42
64, 56.48, 29
64, 56.96, 40
64, 56.7, 42
64, 55.54, 36
64, 56.57, 39
64, 56.83, 41
64, 57.11, 40
64, 56.3, 32
63, 56.55, 34
64, 56.12, 40
64, 56.39, 30
64, 56.51, 31
63, 57.5, 39
64, 56.81, 42
64, 55.95, 40
64, 55.39, 37
64, 56.29, 38
64, 55.94, 37
64, 56.5, 36
64, 56.78, 38
64, 56.89, 39
64, 57.11, 38
64, 57.26, 39
64, 57.14, 41
64, 58.25, 41
64, 57.99, 40
64, 57.28, 38
64, 56.4, 39
64, 57.45, 38
64, 56.95, 38
64, 57.93, 39
64, 57.57, 35
64, 58.1, 42
64, 58.73, 44
64, 59.41, 46
64, 58.84, 44
64, 58.29, 37
64, 58.96, 38
64, 58.05, 39
64, 57.88, 36
64, 57.48, 42
64, 57.94, 34
64, 58.43, 44
64, 58.52, 41
64, 57.59, 40
64, 57.6, 43
64, 57.67, 35
64, 58.38, 39
64, 58.12, 44
64, 57.77, 46
64, 57.72, 41
64, 57.53, 43
64, 57.62, 45
64, 57.82, 40
64, 56.77, 35
64, 56.56, 35
64, 57.16, 43
64, 57.35, 43
64, 57.42, 41
64, 57.01, 40
64, 56.97, 41
64, 56.98, 40
64, 56.88, 43
64, 57.01, 46
64, 56.6, 40
64, 56.47, 42
64, 56.62, 35
64, 56.92, 36
64, 56.83, 40
64, 56.33, 28
64, 56.76, 38
64, 57.22, 42
64, 57.32, 38
64, 57.71, 47
64, 57.58, 42
64, 58.35, 45
64, 57.73, 37
64, 57.56, 37
64, 57.64, 39
64, 57.4, 39
64, 57.75, 34
64, 56.9, 43
64, 57.61, 30
64, 57.38, 39
64, 56.63, 40
64, 56.68, 39
64, 56.82, 38
64, 57.58, 45
64, 57.67, 38
64, 58.57, 38
64, 58.03, 36
64, 57.12, 31
64, 58.27, 45
64, 58.68, 35
64, 57.66, 44
64, 57.17, 40
64, 57.62, 46
64, 57.31, 37
64, 57.51, 40
64, 56.97, 40
64, 56.63, 36
64, 57.04, 43
64, 56.79, 43
64, 56.09, 40
64, 56.29, 34
64, 57.12, 46
64, 58.16, 44
64, 57.98, 39
64, 57.34, 40
64, 57.61, 41
64, 57.4, 44
64, 57.17, 37
64, 57.87, 34
64, 57.59, 42
64, 56.31, 28
64, 58.44, 37
64, 58.8, 39
64, 58.72, 42
64, 57.54, 37
64, 57.38, 30
64, 57.82, 39
64, 57.5, 33
64, 57.71, 33
64, 58.7, 36
64, 58.62, 40
64, 58.26, 44
64, 58.56, 39
64, 57.46, 42
64, 57.41, 39
64, 58.32, 41
64, 59.24, 47
64, 59.39, 41
64, 58.9, 36
64, 58.99, 42
64, 58.13, 34
64, 57.83, 36
64, 58.29, 38
64, 56.9, 39
64, 56.81, 37
64, 58.24, 38
64, 56.67, 42
64, 56.45, 36
64, 57.68, 42
64, 57.08, 40
64, 57.25, 44
64, 56.76, 38
64, 55.81, 34
64, 55.64, 40
64, 57.09, 44
64, 56.46, 38
64, 56.6, 34
64, 56.77, 40
64, 56.91, 41
64, 57.61, 42
64, 57.22, 43
64, 56.85, 31
64, 56.46, 42
64, 57.6, 42
64, 57.24, 45
64, 56.79, 42
64, 57.37, 40
64, 58.0, 44
64, 57.98, 35
64, 57.25, 40
64, 58.33, 38
64, 57.36, 29
64, 57.91, 44
64, 57.97, 39
64, 57.45, 38
63, 57.56, 42
64, 57.26, 44
64, 57.77, 43
64, 58.35, 41
64, 57.24, 35
64, 55.76, 35
64, 56.98, 44
64, 57.32, 43
64, 57.28, 40
64, 57.62, 37
64, 58.26, 40
64, 58.05, 42
64, 56.83, 35
64, 57.1, 47
63, 56.4, 39
63, 56.61, 44
63, 56.56, 34
63, 57.2, 40
63, 56.91, 40
64, 57.34, 48
63, 56.6, 44
63, 57.14, 39
63, 57.95, 41
63, 57.41, 42
63, 56.97, 32
63, 57.12, 44
63, 57.35, 38
63, 57.26, 40
63, 56.09, 40
63, 55.29, 43
63, 55.61, 42
63, 56.77, 36
63, 56.61, 42
63, 56.32, 40
63, 56.37, 44
63, 56.63, 44
63, 56.23, 43
63, 56.87, 48
63, 57.07, 41
63, 56.41, 41
63, 55.63, 39
63, 56.71, 41
63, 57.78, 45
63, 56.59, 40
63, 56.91, 44
63, 56.34, 38
63, 55.84, 39
63, 56.52, 33
62, 55.26, 37
62, 56.19, 42
62, 56.39, 45
62, 54.49, 41
62, 54.38, 36
62, 55.46, 42
62, 55.78, 40
62, 55.15, 36
62, 54.65, 32
63, 55.34, 39
63, 55.24, 42
63, 55.22, 38
61, 55.11, 38
63, 54.97, 40
61, 54.79, 41
61, 55.14, 42
61, 54.52, 43
62, 54.03, 41
62, 54.71, 40
64, 55.79, 39
64, 55.86, 38
63, 55.17, 40
63, 54.11, 39
61, 53.63, 41
64, 54.24, 41
64, 53.82, 36
60, 54.31, 36
60, 55.24, 41
61, 54.63, 40
62, 54.19, 37
61, 53.39, 38
61, 54.58, 37
61, 54.47, 43
63, 55.33, 44
63, 54.78, 40
61, 53.73, 40
61, 53.58, 38
61, 54.06, 42
61, 54.04, 36
61, 54.96, 34
62, 54.81, 43
62, 54.68, 34
62, 55.46, 34
62, 55.01, 41
63, 55.25, 40
62, 55.03, 26
62, 54.94, 40
63, 54.77, 40
63, 55.19, 40
63, 55.58, 42
63, 56.28, 43
62, 55.41, 40
62, 55.84, 41
62, 55.78, 44
62, 55.54, 38
62, 55.75, 45
63, 55.9, 45
62, 55.8, 39
62, 55.75, 41
61, 55.68, 40
61, 55.56, 42
61, 55.87, 37
64, 55.81, 40
64, 55.8, 43
64, 56.19, 39
64, 56.0, 43
64, 57.24, 47
64, 56.88, 42
62, 56.87, 48
63, 55.78, 45
63, 55.01, 42
62, 56.19, 41
61, 56.17, 40
62, 55.27, 42
62, 55.6, 43
62, 55.39, 41
62, 55.67, 40
62, 55.49, 39
62, 55.58, 45
62, 55.06, 39
62, 54.81, 44
62, 55.66, 33
62, 55.86, 44
62, 55.86, 47
63, 54.79, 39
62, 55.7, 38
62, 55.83, 43
62, 56.63, 45
62, 56.42, 41
62, 56.0, 39
62, 57.12, 41
62, 56.67, 45
63, 56.26, 43
63, 57.1, 43
63, 56.73, 43
63, 57.73, 44
63, 57.32, 41
63, 56.82, 35
63, 56.9, 44
63, 56.5, 37
63, 56.14, 41
62, 55.75, 44
62, 55.41, 39
62, 55.94, 37
62, 55.99, 43
61, 55.77, 41
62, 55.41, 42
62, 55.06, 36
62, 54.98, 33
62, 55.19, 44
61, 55.01, 35
62, 54.96, 42
62, 55.13, 39
62, 55.0, 38
62, 55.15, 39
61, 54.71, 41
61, 54.64, 35
61, 54.58, 35
61, 54.18, 31
60, 53.87, 30
61, 54.13, 43
61, 53.71, 36
61, 53.82, 43
61, 53.45, 40
61, 53.77, 37
61, 54.72, 40
62, 54.63, 38
62, 55.0, 40
63, 55.82, 40
62, 56.09, 41
62, 56.02, 45
63, 56.04, 45
62, 56.03, 38
62, 55.5, 43
62, 56.01, 37
61, 55.26, 41
62, 55.1, 44
63, 55.44, 34
63, 54.7, 39
63, 54.45, 38
63, 54.98, 43
63, 55.58, 42
63, 55.1, 37
63, 54.32, 37
64, 55.14, 40
64, 55.18, 39
64, 55.95, 39
64, 56.1, 44
63, 56.19, 40
62, 55.64, 39
63, 55.51, 42
63, 55.92, 41
62, 56.05, 33
62, 54.93, 34
62, 54.69, 40
62, 53.82, 40
62, 53.8, 43
62, 53.59, 35
62, 54.23, 34
62, 54.3, 40
63, 54.2, 38
63, 53.66, 39
62, 54.68, 34
63, 55.15, 37
62, 55.44, 43
62, 55.81, 41
62, 55.58, 37
61, 54.87, 39
64, 55.57, 39
64, 56.16, 37
64, 56.24, 43
64, 56.5, 43
62, 56.75, 44
62, 55.45, 46
61, 54.88, 36
64, 55.47, 42
63, 55.06, 33
62, 55.36, 40
62, 55.78, 39
64, 55.84, 41
64, 55.88, 42
64, 55.9, 38
64, 55.72, 39
64, 54.97, 39
63, 54.51, 35
62, 54.9, 43
62, 53.48, 38
62, 54.42, 43
62, 54.06, 36
62, 53.99, 44
62, 53.3, 38
62, 54.83, 39
62, 54.51, 43
62, 55.24, 40
63, 55.42, 42
63, 55.14, 43
63, 54.86, 40
63, 55.8, 43
63, 56.12, 47
64, 55.53, 42
64, 55.92, 41
64, 56.9, 44
64, 57.07, 44
64, 58.02, 40
64, 57.38, 39
64, 57.7, 42
64, 58.33, 38
64, 57.85, 46
64, 57.68, 42
64, 57.14, 44
63, 57.72, 42
64, 57.53, 44
64, 58.05, 44
64, 58.22, 45
64, 56.84, 37
64, 56.75, 41
63, 57.27, 46
63, 56.48, 46
62, 56.12, 41
62, 55.61, 41
63, 55.28, 43
63, 55.21, 44
63, 54.55, 36
63, 54.48, 40
63, 56.03, 40
63, 55.39, 37
62, 55.94, 34
62, 56.08, 40
62, 56.12, 35
62, 55.72, 41
62, 56.46, 43
63, 56.2, 36
64, 56.75, 41
62, 56.63, 37
62, 56.84, 44
63, 55.77, 36
62, 55.63, 39
63, 55.99, 42
62, 55.43, 39
62, 56.83, 43
62, 56.4, 44
62, 55.65, 39
62, 56.19, 40
62, 56.39, 42
62, 55.87, 26
62, 56.28, 26
62, 56.16, 42
62, 56.67, 42
63, 57.14, 43
62, 55.61, 40
62, 56.89, 44
62, 56.57, 37
62, 57.27, 45
62, 56.89, 42
64, 56.75, 42
63, 55.7, 36
62, 56.43, 42
62, 55.07, 38
64, 54.42, 35
62, 54.67, 39
61, 54.35, 37
62, 54.52, 41
62, 54.67, 38
62, 55.01, 42
62, 55.73, 41
63, 55.83, 40
64, 55.8, 43
64, 55.98, 43
63, 55.74, 44
63, 56.21, 45
63, 56.41, 46
63, 56.38, 36
64, 55.68, 43
63, 55.71, 42
64, 56.38, 39
63, 57.17, 44
64, 57.53, 42
63, 56.01, 39
62, 54.78, 36
62, 55.92, 45
61, 56.51, 44
61, 56.04, 40
64, 56.22, 41
63, 56.61, 44
63, 57.22, 44
63, 56.19, 38
62, 54.78, 40
62, 55.65, 39
62, 56.78, 45
63, 56.71, 44
62, 56.51, 46
62, 56.51, 46
62, 55.95, 46
62, 54.81, 38
62, 54.66, 40
62, 54.74, 43
61, 54.94, 39
63, 54.64, 36
61, 54.25, 34
62, 54.67, 37
64, 54.99, 42
62, 54.88, 38
64, 55.2, 39
63, 55.27, 41
63, 56.38, 37
63, 56.95, 44
64, 56.67, 34
64, 56.74, 36
64, 57.42, 46
63, 57.57, 42
64, 56.98, 44
64, 57.21, 46
64, 57.26, 40
64, 57.91, 42
64, 58.16, 42
63, 57.52, 46
64, 58.29, 41
64, 57.72, 40
64, 57.58, 39
64, 57.07, 38
64, 57.75, 45
64, 57.49, 44
64, 58.04, 46
64, 58.1, 44
64, 57.66, 41
63, 57.71, 41
64, 57.53, 45
64, 57.37, 44
64, 57.09, 40
64, 56.75, 37
64, 56.98, 40
64, 57.35, 38
64, 56.54, 43
63, 57.53, 45
63, 57.66, 43
64, 58.05, 40
64, 57.68, 42
64, 56.78, 44
64, 56.27, 42
64, 57.4, 43
64, 57.29, 41
64, 57.26, 43
64, 57.26, 42
64, 57.2, 39
64, 57.15, 31
64, 57.49, 41
64, 57.87, 48
64, 57.33, 43
64, 57.09, 38
64, 58.13, 46
64, 58.23, 37
64, 58.11, 38
63, 57.76, 34
64, 57.52, 45
63, 57.31, 47
63, 56.06, 41
64, 56.45, 38
64, 57.33, 43
63, 57.6, 40
63, 57.01, 44
63, 57.08, 42
63, 56.79, 40
63, 57.01, 47
62, 55.97, 43
63, 55.85, 41
62, 56.04, 44
62, 55.2, 37
62, 55.96, 42
64, 55.14, 37
64, 54.18, 39
61, 54.47, 38
61, 54.81, 42
61, 54.5, 43
61, 54.76, 40
61, 54.4, 29
61, 54.52, 42
61, 54.26, 39
61, 54.65, 42
63, 54.92, 35
61, 54.63, 42
64, 55.53, 44
61, 55.37, 42
62, 56.02, 41
62, 55.18, 40
62, 55.45, 40
61, 55.28, 38
62, 55.55, 35
62, 55.54, 46
62, 55.45, 44
62, 55.1, 35
63, 55.68, 39
63, 55.61, 41
63, 56.41, 44
64, 56.32, 40
63, 56.53, 41
63, 55.63, 34
63, 54.72, 37
63, 53.95, 40
62, 54.15, 36
62, 54.91, 35
