Best Fitness, Average Fitness, Worst Fitness
336.0, 331.215, 324.0
322.0, 320.12, 312.0
322.0, 321.33, 316.0
322.0, 321.94, 318.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
336.0, 336.0, 336.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
322.0, 322.0, 322.0
324.0, 322.06, 322.0
324.0, 322.17, 322.0
324.0, 322.33, 322.0
324.0, 322.63, 322.0
329.0, 323.12, 322.0
329.0, 323.625, 322.0
339.0, 338.82, 336.0
331.0, 324.24, 324.0
331.0, 324.695, 324.0
331.0, 325.535, 324.0
331.0, 326.625, 324.0
334.0, 328.23, 324.0
334.0, 329.975, 324.0
334.0, 330.74, 324.0
334.0, 331.09, 331.0
334.0, 331.195, 331.0
345.0, 341.58, 341.0
334.0, 331.69, 331.0
334.0, 332.275, 331.0
334.0, 332.92, 331.0
334.0, 333.67, 331.0
334.0, 333.955, 331.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
345.0, 345.0, 345.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
334.0, 334.0, 334.0
338.0, 334.06, 334.0
338.0, 334.18, 334.0
352.0, 345.595, 345.0
338.0, 334.515, 334.0
338.0, 335.055, 334.0
338.0, 335.825, 334.0
338.0, 336.65, 334.0
338.0, 337.485, 334.0
338.0, 337.965, 334.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
352.0, 352.0, 352.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
338.0, 338.0, 338.0
348.0, 338.1, 338.0
348.0, 338.35, 338.0
348.0, 338.9, 338.0
354.0, 352.28, 352.0
348.0, 340.95, 338.0
348.0, 343.02, 338.0
348.0, 345.06, 338.0
348.0, 347.24, 338.0
348.0, 347.95, 338.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
354.0, 354.0, 354.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
348.0, 348.0, 348.0
352.0, 348.02, 348.0
352.0, 348.06, 348.0
352.0, 348.1, 348.0
355.0, 354.02, 354.0
352.0, 348.24, 348.0
352.0, 348.42, 348.0
352.0, 348.76, 348.0
352.0, 349.38, 348.0
352.0, 350.08, 348.0
352.0, 350.98, 348.0
352.0, 351.66, 348.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
355.0, 354.005, 354.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
352.0, 352.0, 352.0
353.0, 352.01, 352.0
353.0, 352.005, 352.0
354.0, 354.0, 354.0
353.0, 352.03, 352.0
353.0, 352.07, 352.0
353.0, 352.095, 352.0
353.0, 352.165, 352.0
353.0, 352.325, 352.0
353.0, 352.54, 352.0
353.0, 352.86, 352.0
353.0, 352.97, 352.0
353.0, 353.0, 353.0
354.0, 354.0, 354.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
353.0, 353.0, 353.0
354.0, 354.0, 354.0
353.0, 353.0, 353.0
354.0, 353.02, 353.0
354.0, 353.025, 353.0
354.0, 353.05, 353.0
354.0, 353.055, 353.0
354.0, 353.095, 353.0
354.0, 353.205, 353.0
371.0, 353.605, 353.0
371.0, 353.89, 353.0
375.0, 357.215, 354.0
371.0, 354.295, 353.0
371.0, 354.4, 353.0
371.0, 354.65, 354.0
371.0, 355.3, 354.0
371.0, 357.18, 354.0
371.0, 360.26, 354.0
371.0, 363.44, 354.0
371.0, 367.055, 353.0
371.0, 370.02, 354.0
375.0, 374.49, 374.0
371.0, 370.47, 369.0
371.0, 370.85, 369.0
371.0, 370.99, 369.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
376.0, 371.025, 371.0
376.0, 371.05, 371.0
376.0, 371.075, 371.0
376.0, 371.1, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 374.0, 374.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
371.0, 371.0, 371.0
374.0, 371.015, 371.0
374.0, 371.015, 371.0
374.0, 371.03, 371.0
374.0, 371.03, 371.0
377.0, 374.09, 374.0
377.0, 371.255, 371.0
377.0, 371.505, 371.0
377.0, 371.915, 371.0
378.0, 372.52, 371.0
378.0, 373.375, 371.0
380.0, 374.19, 371.0
380.0, 374.915, 371.0
380.0, 376.1, 374.0
380.0, 377.37, 374.0
382.0, 380.62, 377.0
380.0, 379.485, 374.0
380.0, 379.925, 374.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
382.0, 382.0, 382.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
382.0, 382.0, 382.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
382.0, 382.0, 382.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
382.0, 382.0, 382.0
380.0, 380.0, 380.0
380.0, 380.0, 380.0
386.0, 380.12, 380.0
386.0, 380.24, 380.0
386.0, 380.48, 380.0
386.0, 380.995, 380.0
386.0, 381.645, 380.0
386.0, 383.06, 380.0
386.0, 384.695, 380.0
392.0, 391.58, 382.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
386.0, 386.0, 386.0
389.0, 386.06, 386.0
389.0, 386.075, 386.0
393.0, 392.045, 392.0
389.0, 386.3, 386.0
389.0, 386.615, 386.0
389.0, 387.155, 386.0
390.0, 388.03, 386.0
390.0, 388.7, 386.0
