Best Fitness, Average Fitness, Worst Fitness
64, 57.22, 34
64, 56.999, 32
64, 57.116, 26
64, 57.314, 29
64, 57.175, 30
64, 57.18, 32
64, 57.121, 32
64, 57.173, 30
64, 57.14, 24
64, 57.427, 36
64, 57.369, 34
64, 57.333, 32
64, 57.028, 22
64, 57.319, 30
64, 57.381, 27
64, 57.714, 36
64, 57.655, 32
64, 57.526, 27
64, 57.48, 22
64, 57.518, 32
64, 57.229, 30
64, 57.122, 24
64, 57.203, 29
64, 57.058, 32
64, 57.244, 35
64, 57.293, 38
64, 57.343, 32
64, 57.305, 26
64, 57.323, 30
64, 57.449, 24
64, 57.38, 30
64, 57.395, 32
64, 57.498, 28
64, 57.539, 31
64, 57.832, 21
64, 57.453, 28
64, 57.237, 32
64, 57.348, 25
64, 57.111, 24
64, 57.14, 30
64, 57.027, 36
64, 56.888, 29
64, 57.479, 30
64, 57.049, 20
64, 57.057, 28
64, 56.942, 30
64, 57.179, 32
64, 56.582, 35
64, 56.638, 31
64, 56.721, 28
64, 56.718, 26
64, 57.118, 33
64, 56.837, 27
64, 56.939, 29
64, 56.768, 29
64, 56.951, 30
64, 56.877, 24
64, 56.681, 29
64, 57.146, 34
64, 57.16, 34
64, 56.992, 32
64, 57.381, 24
64, 56.901, 32
64, 57.2, 28
64, 57.704, 22
64, 57.182, 32
64, 57.342, 36
64, 57.394, 32
64, 57.444, 29
64, 57.61, 30
64, 57.296, 31
64, 56.992, 32
64, 57.426, 30
64, 57.283, 23
64, 57.374, 31
64, 57.565, 33
64, 57.093, 32
64, 56.967, 31
64, 57.137, 31
64, 57.132, 33
64, 56.783, 32
64, 56.9, 29
64, 57.208, 26
64, 56.846, 32
64, 56.98, 32
64, 57.093, 27
64, 57.243, 30
64, 57.386, 32
64, 57.113, 35
64, 57.065, 32
64, 57.137, 30
64, 57.109, 32
64, 56.858, 32
64, 56.929, 32
64, 57.327, 32
64, 57.385, 36
64, 57.199, 30
64, 56.878, 26
64, 56.959, 32
64, 57.411, 30
64, 57.247, 34
64, 57.231, 36
64, 57.188, 33
64, 57.272, 31
64, 57.223, 33
64, 57.287, 36
64, 56.999, 18
64, 57.465, 26
64, 57.79, 34
64, 57.938, 35
64, 57.863, 32
64, 58.092, 27
64, 57.964, 27
64, 57.994, 34
64, 57.621, 30
64, 58.319, 32
64, 57.499, 28
64, 57.585, 32
64, 57.356, 32
64, 57.289, 30
64, 57.654, 34
64, 57.147, 33
64, 56.902, 34
64, 57.182, 22
64, 57.194, 32
64, 57.171, 33
64, 57.033, 32
64, 57.267, 33
64, 57.241, 32
64, 57.216, 30
64, 57.554, 27
64, 57.378, 33
64, 57.117, 26
64, 57.191, 26
64, 57.342, 30
64, 57.397, 31
64, 57.21, 34
64, 57.359, 33
64, 57.383, 30
64, 57.218, 30
64, 57.374, 28
64, 57.772, 34
64, 57.257, 30
64, 57.119, 29
64, 56.808, 32
64, 56.759, 26
64, 57.089, 32
64, 56.976, 28
64, 57.27, 34
64, 56.963, 36
64, 57.198, 30
64, 57.662, 32
64, 57.512, 34
64, 57.128, 31
64, 57.313, 34
64, 57.532, 31
64, 57.745, 31
64, 57.768, 28
64, 57.746, 33
64, 57.796, 32
64, 57.514, 30
64, 57.694, 30
64, 57.667, 26
64, 57.573, 24
64, 57.615, 28
64, 57.974, 32
64, 57.878, 27
64, 57.982, 30
64, 58.015, 26
64, 57.9, 32
64, 57.77, 30
64, 57.909, 27
64, 57.876, 31
64, 57.644, 31
64, 57.756, 30
64, 57.886, 24
64, 57.517, 23
64, 57.503, 33
64, 57.401, 18
64, 57.895, 33
64, 57.706, 35
64, 57.631, 27
64, 57.409, 32
64, 57.488, 30
64, 57.678, 31
64, 57.844, 33
64, 58.111, 34
64, 57.811, 32
64, 57.648, 25
64, 58.094, 34
64, 57.961, 28
64, 57.817, 30
64, 57.553, 32
64, 57.406, 19
64, 57.112, 28
64, 57.197, 32
64, 57.586, 29
64, 57.75, 34
64, 57.346, 28
64, 57.488, 33
64, 57.24, 31
64, 57.505, 28
64, 58.011, 36
64, 58.309, 31
64, 58.535, 35
64, 58.154, 32
64, 57.686, 30
64, 57.983, 30
64, 57.622, 31
64, 57.52, 27
64, 57.561, 32
64, 57.703, 30
64, 57.539, 19
64, 57.907, 35
64, 57.81, 32
64, 58.231, 32
64, 58.204, 32
64, 57.991, 32
64, 57.915, 32
64, 57.704, 32
64, 57.787, 31
64, 57.541, 24
64, 57.698, 32
64, 57.937, 33
64, 57.671, 31
64, 57.665, 31
64, 57.735, 28
64, 57.74, 33
64, 57.625, 31
64, 57.967, 30
64, 58.236, 20
64, 57.868, 31
64, 57.893, 24
64, 57.932, 27
64, 57.856, 25
64, 57.791, 21
64, 57.88, 29
64, 58.032, 31
64, 57.865, 28
64, 57.931, 33
64, 58.0, 32
64, 58.282, 30
64, 58.153, 25
64, 58.288, 27
64, 58.029, 32
64, 57.997, 24
64, 58.249, 31
64, 58.214, 32
64, 58.002, 28
64, 57.998, 33
64, 58.028, 34
64, 57.836, 30
64, 57.955, 31
64, 57.934, 30
64, 57.927, 29
64, 57.999, 27
64, 57.691, 18
64, 57.872, 33
64, 57.594, 32
64, 57.429, 28
64, 57.541, 29
64, 57.851, 29
64, 57.576, 28
64, 58.059, 34
64, 58.073, 31
64, 58.326, 24
64, 58.077, 28
64, 57.395, 29
64, 57.499, 33
64, 57.528, 32
64, 57.433, 30
64, 57.646, 33
64, 57.494, 28
64, 57.385, 29
64, 57.823, 28
64, 57.762, 31
64, 57.953, 27
64, 57.891, 26
64, 57.746, 30
64, 57.879, 32
64, 57.672, 32
64, 57.654, 32
64, 57.516, 28
64, 57.432, 30
64, 57.819, 32
64, 57.974, 33
64, 57.604, 23
64, 57.862, 30
64, 57.954, 32
64, 57.824, 29
64, 57.852, 26
64, 57.818, 30
64, 58.064, 30
64, 57.524, 31
64, 57.647, 27
64, 57.96, 22
64, 57.816, 18
64, 57.694, 26
64, 57.546, 21
64, 57.953, 30
64, 58.112, 33
64, 58.161, 34
64, 57.823, 34
64, 57.672, 30
64, 57.596, 29
64, 57.306, 32
64, 57.69, 28
64, 57.41, 35
64, 57.805, 33
64, 57.926, 28
64, 57.727, 28
64, 57.905, 28
64, 57.855, 26
64, 57.681, 27
64, 57.764, 31
64, 57.568, 29
64, 57.659, 26
64, 57.683, 28
64, 58.027, 28
64, 57.77, 26
64, 57.948, 30
64, 57.91, 28
64, 57.617, 31
64, 57.613, 32
64, 57.7, 28
64, 57.683, 23
64, 58.043, 33
64, 58.033, 29
64, 57.678, 30
64, 57.734, 31
64, 57.575, 29
64, 57.4, 30
64, 57.193, 29
64, 57.092, 30
64, 57.246, 29
64, 57.321, 26
64, 57.323, 28
64, 57.501, 28
64, 57.844, 27
64, 57.676, 32
64, 57.888, 29
64, 58.092, 27
64, 58.192, 31
64, 58.028, 28
64, 57.856, 29
64, 58.241, 27
64, 58.205, 28
64, 57.819, 26
64, 57.777, 33
64, 58.468, 27
64, 57.867, 33
64, 57.575, 27
64, 57.699, 28
64, 57.815, 33
64, 57.582, 31
64, 57.739, 30
64, 57.987, 31
64, 58.057, 35
64, 57.854, 27
64, 57.95, 29
64, 58.326, 29
64, 58.153, 32
64, 57.669, 27
64, 57.775, 34
64, 57.846, 34
64, 57.709, 25
64, 57.837, 32
64, 58.128, 30
64, 57.97, 30
64, 58.09, 29
64, 57.899, 22
64, 58.174, 30
64, 57.914, 34
64, 58.072, 31
64, 57.576, 32
64, 57.791, 28
64, 57.734, 25
64, 58.192, 36
64, 57.936, 32
64, 57.665, 34
64, 57.852, 30
64, 58.207, 24
64, 57.645, 29
64, 57.906, 32
64, 57.546, 29
64, 57.698, 32
64, 57.792, 32
64, 57.756, 32
64, 57.639, 25
64, 57.244, 26
64, 57.876, 33
64, 58.05, 34
64, 58.114, 33
64, 57.508, 34
64, 57.758, 30
64, 57.884, 26
64, 57.721, 31
64, 58.115, 32
64, 57.75, 25
64, 58.1, 28
64, 58.299, 34
64, 57.745, 30
64, 57.965, 28
64, 57.774, 30
64, 57.76, 28
64, 57.946, 24
64, 57.439, 32
64, 57.558, 29
64, 57.631, 31
64, 57.668, 28
64, 58.175, 32
64, 57.696, 28
64, 57.894, 25
64, 57.745, 30
64, 57.716, 20
64, 57.546, 28
64, 57.619, 29
64, 57.656, 28
64, 57.726, 30
64, 58.338, 22
64, 57.778, 26
64, 57.834, 32
64, 57.488, 18
64, 57.523, 31
64, 57.867, 26
64, 57.921, 33
64, 58.216, 26
64, 58.312, 31
64, 58.049, 17
64, 58.214, 29
64, 57.962, 33
64, 57.853, 26
64, 57.772, 22
64, 58.027, 32
64, 57.601, 28
64, 57.644, 30
64, 57.676, 31
64, 57.679, 28
64, 57.853, 27
64, 57.618, 28
64, 57.959, 32
64, 57.64, 26
64, 57.733, 27
64, 58.02, 28
64, 58.08, 30
64, 57.647, 31
64, 57.798, 31
64, 57.945, 27
64, 57.97, 32
64, 57.891, 26
64, 57.972, 32
64, 57.88, 29
64, 58.118, 31
64, 57.997, 28
64, 57.693, 32
64, 58.102, 24
64, 58.099, 32
64, 57.865, 29
64, 57.981, 33
64, 57.689, 26
64, 57.799, 32
64, 57.744, 29
64, 57.749, 30
64, 57.673, 31
64, 57.924, 29
64, 57.7, 30
64, 57.768, 35
64, 57.459, 26
64, 57.353, 27
64, 57.599, 33
64, 57.528, 32
64, 57.839, 20
64, 58.327, 33
64, 58.366, 31
64, 57.762, 29
64, 58.144, 34
64, 58.386, 25
64, 58.062, 31
64, 58.092, 32
64, 57.848, 24
64, 57.814, 30
64, 58.029, 30
64, 57.933, 26
64, 57.811, 33
64, 58.197, 30
64, 57.981, 31
64, 57.592, 20
64, 57.619, 28
64, 58.277, 32
64, 58.246, 31
64, 58.165, 34
64, 58.335, 27
64, 57.978, 31
64, 57.922, 27
64, 58.191, 30
64, 58.516, 29
64, 58.185, 31
64, 58.084, 28
64, 58.207, 35
64, 57.859, 32
64, 57.668, 24
64, 57.96, 30
64, 57.788, 31
64, 57.701, 29
64, 57.901, 25
64, 57.825, 26
64, 57.842, 34
64, 58.324, 34
64, 57.76, 23
64, 57.79, 32
64, 57.409, 25
64, 58.241, 28
64, 58.254, 32
64, 58.15, 27
64, 58.018, 31
64, 58.137, 33
64, 57.818, 27
64, 57.958, 30
64, 57.629, 30
64, 57.815, 30
64, 57.693, 32
64, 58.067, 30
64, 58.089, 29
64, 58.065, 31
64, 58.388, 31
64, 58.504, 32
64, 58.261, 34
64, 57.823, 28
64, 57.732, 32
64, 57.744, 31
64, 57.778, 32
64, 57.702, 31
64, 57.964, 29
64, 57.917, 32
64, 57.693, 30
64, 57.634, 30
64, 57.609, 27
64, 57.999, 30
64, 57.89, 32
64, 57.833, 20
64, 57.877, 31
64, 57.516, 25
64, 57.872, 28
64, 58.105, 28
64, 58.069, 31
64, 58.182, 30
64, 58.393, 28
64, 58.053, 31
64, 58.068, 31
64, 57.938, 30
64, 57.709, 20
64, 57.803, 27
64, 58.016, 30
64, 57.597, 25
64, 57.74, 31
64, 58.222, 28
64, 57.684, 25
64, 58.071, 24
64, 57.698, 27
64, 57.548, 31
64, 57.641, 26
64, 57.653, 35
64, 57.614, 27
64, 58.091, 28
64, 57.812, 25
64, 57.663, 24
64, 57.767, 24
64, 57.89, 24
64, 57.716, 28
64, 58.055, 33
64, 58.145, 29
64, 57.703, 33
64, 58.148, 25
64, 58.094, 31
64, 58.011, 27
64, 57.975, 27
64, 57.377, 25
64, 57.649, 26
64, 57.631, 33
64, 57.841, 28
64, 57.834, 35
64, 57.957, 32
64, 57.93, 29
64, 57.576, 22
64, 57.773, 30
64, 57.602, 28
64, 57.658, 25
64, 57.693, 26
64, 57.541, 28
64, 57.68, 29
64, 57.44, 22
64, 56.983, 29
64, 57.178, 31
64, 57.566, 27
64, 57.91, 31
64, 58.344, 28
64, 58.341, 35
64, 57.657, 30
64, 57.872, 30
64, 57.859, 31
64, 57.864, 33
64, 58.207, 23
64, 58.024, 29
64, 58.256, 33
64, 58.128, 32
64, 58.098, 32
64, 58.155, 32
64, 58.256, 30
64, 58.04, 26
64, 58.236, 33
64, 58.078, 34
64, 57.818, 24
64, 57.933, 27
64, 57.842, 30
64, 57.833, 33
64, 57.625, 31
64, 57.537, 28
64, 57.545, 24
64, 57.815, 34
64, 57.818, 31
64, 57.721, 29
64, 57.59, 32
64, 57.755, 33
64, 57.725, 32
64, 57.972, 33
64, 58.266, 28
64, 58.637, 28
64, 58.349, 31
64, 58.253, 33
64, 58.12, 26
64, 58.004, 27
64, 57.699, 24
64, 57.707, 24
64, 57.775, 28
64, 57.804, 37
64, 57.77, 30
64, 58.082, 24
64, 57.935, 30
64, 58.104, 26
64, 57.969, 24
64, 57.897, 32
64, 58.021, 31
64, 58.34, 28
64, 58.2, 33
64, 57.855, 31
64, 57.578, 32
64, 57.569, 30
64, 57.88, 31
64, 57.671, 30
64, 57.779, 25
64, 57.651, 26
64, 57.833, 29
64, 57.879, 26
64, 57.847, 31
64, 57.811, 27
64, 57.698, 26
64, 57.874, 27
64, 57.94, 30
64, 57.897, 25
64, 58.647, 25
64, 58.398, 26
64, 58.54, 29
64, 58.329, 36
64, 58.058, 29
64, 58.217, 33
64, 57.825, 32
64, 57.688, 29
64, 57.649, 32
64, 57.517, 29
64, 57.893, 28
64, 58.105, 30
64, 58.121, 27
64, 58.242, 30
64, 57.719, 23
64, 57.922, 31
64, 57.955, 34
64, 57.799, 31
64, 58.067, 27
64, 58.123, 24
64, 57.875, 28
64, 57.909, 26
64, 57.938, 29
64, 57.885, 30
64, 57.418, 27
64, 57.437, 28
64, 57.921, 30
64, 57.554, 25
64, 58.158, 32
64, 58.047, 22
64, 58.293, 32
64, 57.858, 30
64, 57.995, 29
64, 58.103, 28
64, 58.417, 28
64, 58.028, 24
64, 57.99, 27
64, 58.271, 31
64, 58.319, 32
64, 58.442, 26
64, 58.539, 31
64, 58.586, 36
64, 58.146, 32
64, 57.936, 32
64, 57.999, 33
64, 58.361, 32
64, 58.426, 20
64, 58.013, 28
64, 57.887, 30
64, 57.962, 28
64, 57.901, 26
64, 57.777, 27
64, 57.909, 26
64, 57.807, 29
64, 58.117, 29
64, 57.946, 27
64, 58.194, 29
64, 57.631, 28
64, 58.048, 31
64, 58.141, 30
64, 58.005, 25
64, 57.977, 28
64, 57.907, 27
64, 57.845, 31
64, 57.967, 29
64, 58.427, 30
64, 58.119, 30
64, 58.138, 28
64, 58.172, 35
64, 58.091, 19
64, 58.193, 26
64, 57.829, 29
64, 57.662, 32
64, 57.798, 31
64, 58.014, 25
64, 57.995, 29
64, 57.98, 32
64, 58.352, 32
64, 57.969, 25
64, 58.201, 28
64, 58.315, 26
64, 58.14, 30
64, 58.085, 26
64, 58.283, 33
64, 58.295, 28
64, 57.963, 28
64, 58.354, 33
64, 58.209, 30
64, 57.89, 28
64, 58.194, 30
64, 58.471, 29
64, 58.293, 31
64, 58.403, 34
64, 58.01, 31
64, 57.969, 27
64, 57.771, 29
64, 58.121, 35
64, 58.194, 34
64, 58.184, 31
64, 58.855, 35
64, 58.295, 28
64, 58.52, 25
64, 58.322, 33
64, 58.014, 26
64, 58.093, 31
64, 58.0, 27
64, 58.018, 34
64, 57.973, 28
64, 57.844, 31
64, 57.778, 32
64, 57.637, 30
64, 58.025, 30
64, 57.903, 28
64, 57.998, 32
64, 57.759, 33
64, 57.552, 32
64, 58.136, 24
64, 58.324, 23
64, 58.818, 20
64, 58.632, 33
64, 58.24, 27
64, 58.172, 32
64, 57.916, 33
64, 57.878, 29
64, 58.107, 31
64, 57.939, 30
64, 57.932, 28
64, 57.506, 28
64, 57.314, 31
64, 57.493, 34
64, 57.389, 27
64, 57.333, 28
64, 57.833, 34
64, 57.349, 33
64, 57.375, 28
64, 57.634, 26
64, 57.808, 32
64, 57.619, 31
64, 57.359, 32
64, 57.758, 31
64, 57.51, 27
64, 57.51, 27
64, 57.457, 33
64, 57.708, 32
64, 57.341, 26
64, 57.497, 29
64, 57.251, 32
64, 57.465, 33
64, 58.143, 28
64, 58.125, 29
64, 58.054, 31
64, 58.162, 32
64, 57.947, 31
64, 58.022, 28
64, 58.077, 32
64, 58.176, 22
64, 58.211, 27
64, 58.525, 33
64, 58.516, 26
64, 58.634, 34
64, 58.481, 29
64, 58.257, 28
64, 58.119, 28
64, 58.372, 32
64, 58.34, 32
64, 57.96, 31
64, 58.174, 29
64, 57.711, 29
64, 57.738, 20
64, 57.728, 31
64, 57.937, 25
64, 57.887, 27
64, 57.889, 32
64, 57.704, 27
64, 58.047, 35
64, 58.054, 30
64, 57.751, 31
64, 57.896, 32
64, 57.677, 24
64, 57.936, 30
64, 58.225, 36
64, 57.802, 25
64, 58.065, 32
64, 57.813, 25
64, 58.113, 23
64, 58.014, 27
64, 58.149, 29
64, 57.993, 32
64, 58.198, 31
64, 58.204, 26
64, 57.823, 32
64, 58.002, 33
64, 57.907, 33
64, 57.717, 28
64, 57.586, 32
64, 57.694, 30
64, 57.973, 32
64, 58.103, 30
64, 57.957, 27
64, 57.319, 32
64, 57.194, 30
64, 57.59, 29
64, 57.466, 31
64, 57.181, 27
64, 57.378, 25
64, 57.565, 29
64, 57.699, 29
64, 57.815, 31
64, 57.905, 33
64, 57.674, 32
64, 57.23, 29
64, 57.364, 26
64, 57.717, 34
64, 57.49, 26
64, 57.63, 34
64, 57.498, 30
64, 57.669, 30
64, 57.544, 36
64, 57.827, 31
64, 57.742, 31
64, 57.886, 27
64, 57.711, 32
64, 57.524, 30
64, 57.931, 34
64, 57.562, 34
64, 57.61, 32
64, 57.218, 30
64, 57.671, 34
64, 57.554, 31
