Best Fitness, Average Fitness, Worst Fitness
64, 59.0, 36
64, 57.9, 24
64, 58.86, 33
64, 59.2, 42
64, 59.1, 41
64, 58.54, 16
64, 59.55, 32
64, 59.17, 33
64, 59.13, 32
64, 58.32, 32
64, 58.51, 36
64, 56.92, 24
64, 56.43, 32
64, 56.22, 32
64, 57.42, 32
64, 57.26, 32
64, 57.16, 33
64, 57.43, 32
64, 57.2, 32
64, 58.24, 32
64, 57.89, 32
64, 58.74, 32
64, 59.17, 32
64, 57.05, 32
64, 57.61, 32
64, 59.41, 34
64, 60.0, 46
64, 59.11, 32
64, 59.75, 40
64, 59.43, 35
64, 58.38, 38
64, 59.01, 35
64, 59.79, 32
64, 59.23, 32
64, 58.5, 32
64, 59.25, 40
64, 59.17, 32
64, 59.13, 32
64, 58.18, 40
64, 58.69, 32
64, 59.22, 32
64, 58.88, 40
64, 58.29, 32
64, 58.07, 32
64, 59.11, 44
64, 59.71, 32
64, 59.1, 42
64, 58.18, 43
64, 58.14, 39
64, 58.61, 41
64, 59.05, 32
64, 59.21, 32
64, 58.59, 40
64, 57.76, 32
64, 59.51, 32
64, 58.66, 32
64, 59.63, 40
64, 59.07, 24
64, 59.87, 32
64, 59.67, 32
64, 59.1, 32
64, 58.38, 32
64, 58.11, 32
64, 58.3, 32
64, 58.71, 31
64, 59.88, 46
64, 58.75, 32
64, 58.52, 24
64, 58.38, 32
64, 58.67, 36
64, 59.18, 32
64, 58.73, 32
64, 58.35, 32
64, 57.6, 32
64, 57.39, 34
64, 58.06, 36
64, 57.43, 40
64, 57.6, 34
64, 59.01, 38
64, 57.44, 27
64, 58.56, 32
64, 58.58, 32
64, 57.8, 31
64, 57.63, 32
64, 58.58, 40
64, 58.3, 35
64, 58.25, 32
64, 59.26, 32
64, 58.8, 30
64, 58.46, 32
64, 58.69, 32
64, 59.76, 41
64, 58.92, 28
64, 59.62, 36
64, 58.45, 37
64, 59.14, 40
64, 59.98, 41
64, 59.79, 32
64, 58.81, 32
64, 58.52, 28
64, 58.44, 35
64, 58.29, 32
64, 58.82, 32
64, 57.96, 28
64, 58.83, 36
64, 58.99, 41
64, 59.32, 44
64, 57.12, 29
64, 59.56, 35
