Best Fitness, Average Fitness, Worst Fitness
24, 20.89, 12
23, 20.49, 14
23, 20.37, 15
23, 20.17, 14
23, 20.51, 14
23, 20.5, 15
23, 20.66, 15
23, 20.62, 15
23, 20.97, 15
23, 21.13, 17
23, 20.96, 14
23, 20.67, 13
23, 20.75, 12
23, 20.86, 16
23, 21.06, 15
23, 20.89, 15
23, 20.54, 15
23, 20.08, 14
23, 19.95, 13
23, 20.23, 15
23, 20.39, 16
23, 20.42, 16
23, 20.54, 15
23, 20.61, 14
23, 21.02, 17
23, 21.21, 14
23, 20.91, 17
23, 20.56, 16
23, 20.75, 16
24, 20.71, 14
24, 21.04, 16
23, 21.22, 17
23, 21.17, 17
23, 21.44, 16
23, 21.14, 16
23, 20.92, 12
23, 21.11, 16
23, 21.1, 14
23, 20.77, 13
23, 21.09, 14
23, 21.21, 14
23, 20.91, 15
23, 21.23, 17
23, 20.94, 16
23, 20.72, 15
23, 20.72, 15
23, 20.76, 15
23, 20.63, 17
23, 20.81, 16
23, 21.07, 14
23, 21.2, 17
23, 20.89, 16
23, 20.53, 15
23, 20.83, 14
23, 20.5, 14
23, 20.31, 15
23, 20.27, 14
23, 20.43, 15
23, 20.53, 14
23, 21.01, 14
23, 20.96, 14
23, 20.73, 15
23, 20.69, 13
23, 21.02, 14
23, 20.79, 15
23, 20.66, 15
23, 20.94, 15
23, 20.55, 15
24, 20.85, 13
24, 20.68, 15
24, 20.84, 15
24, 20.73, 16
24, 20.68, 15
24, 20.53, 15
23, 20.61, 16
23, 20.52, 13
23, 20.86, 15
24, 21.06, 15
23, 20.97, 15
24, 21.12, 14
24, 21.24, 18
24, 21.14, 15
24, 21.31, 16
24, 21.25, 16
24, 21.13, 13
24, 21.1, 14
24, 21.34, 15
24, 21.27, 16
24, 20.91, 15
25, 21.24, 15
25, 21.64, 15
25, 21.63, 16
25, 21.93, 15
25, 21.77, 15
25, 21.68, 17
24, 21.48, 14
24, 21.46, 16
24, 21.56, 16
24, 21.27, 13
24, 21.64, 17
24, 21.35, 16
25, 21.55, 14
25, 21.65, 15
25, 21.44, 14
24, 21.52, 16
24, 21.35, 16
24, 21.69, 17
24, 21.4, 15
24, 21.26, 16
24, 21.27, 16
24, 21.47, 17
24, 21.62, 17
24, 21.71, 16
24, 21.68, 16
24, 21.48, 13
24, 21.73, 17
24, 22.04, 17
24, 21.96, 18
24, 21.78, 15
24, 21.78, 16
24, 21.51, 16
24, 21.63, 16
24, 21.54, 16
24, 21.68, 16
25, 21.43, 14
24, 21.33, 16
24, 21.09, 14
25, 21.59, 17
24, 21.29, 14
24, 21.98, 15
24, 21.72, 16
24, 21.7, 16
24, 21.81, 17
24, 21.77, 15
24, 21.31, 16
24, 21.18, 14
24, 21.5, 15
24, 21.87, 17
24, 21.55, 13
24, 21.71, 15
24, 21.69, 16
24, 21.52, 16
25, 21.54, 16
25, 21.2, 14
25, 20.83, 15
24, 21.39, 16
24, 21.2, 13
24, 21.34, 16
24, 21.23, 14
24, 21.52, 17
24, 21.32, 12
25, 21.37, 15
24, 21.43, 15
24, 21.14, 13
24, 21.61, 16
24, 21.92, 16
24, 21.41, 14
24, 21.64, 16
24, 21.74, 16
24, 21.53, 14
24, 22.07, 16
24, 22.11, 17
24, 22.24, 17
25, 22.05, 18
25, 21.71, 15
25, 21.64, 15
25, 21.15, 15
24, 21.11, 16
24, 21.2, 15
23, 21.16, 16
25, 21.31, 15
24, 21.15, 14
24, 21.23, 15
24, 21.51, 15
25, 21.38, 14
25, 21.49, 16
25, 21.41, 14
25, 21.85, 16
25, 21.69, 15
25, 21.64, 17
25, 21.57, 15
25, 21.42, 14
25, 21.97, 14
25, 21.95, 16
25, 22.03, 17
25, 21.92, 16
26, 21.81, 16
26, 21.79, 15
26, 21.82, 13
26, 22.27, 16
26, 22.42, 16
26, 22.29, 17
26, 21.93, 15
26, 21.95, 15
26, 22.0, 14
26, 22.27, 15
26, 22.66, 15
26, 22.66, 17
26, 22.62, 16
26, 22.46, 14
26, 22.6, 15
26, 22.78, 16
26, 22.8, 15
26, 22.45, 17
26, 22.43, 15
26, 22.28, 13
26, 22.05, 13
26, 22.32, 15
26, 22.67, 17
26, 22.78, 16
26, 22.78, 14
26, 22.49, 13
26, 23.01, 16
26, 22.88, 16
26, 22.92, 16
26, 23.12, 15
26, 23.05, 16
26, 22.89, 15
26, 22.87, 15
26, 22.88, 17
26, 22.72, 16
26, 22.63, 13
26, 22.25, 16
26, 22.23, 17
26, 22.23, 15
26, 22.51, 17
26, 22.45, 16
26, 22.41, 14
26, 22.04, 13
26, 22.11, 15
26, 22.18, 15
26, 22.28, 15
26, 22.21, 15
26, 22.26, 17
26, 22.4, 16
26, 22.25, 16
26, 22.48, 17
26, 22.5, 17
26, 22.37, 12
26, 22.21, 15
26, 22.1, 16
26, 22.08, 15
26, 22.17, 16
26, 22.38, 16
26, 22.64, 17
26, 22.64, 16
26, 22.51, 15
26, 22.46, 16
26, 22.22, 16
26, 22.75, 15
26, 22.93, 16
26, 22.88, 17
26, 22.79, 15
26, 22.66, 16
26, 22.74, 16
26, 22.83, 16
26, 22.34, 15
26, 22.7, 16
26, 22.71, 16
25, 22.3, 16
26, 22.58, 19
26, 22.41, 17
26, 22.82, 17
26, 22.9, 17
26, 23.06, 16
26, 22.88, 16
26, 22.85, 15
26, 23.18, 17
25, 22.81, 14
26, 22.95, 17
26, 22.65, 16
26, 22.77, 15
26, 23.1, 15
26, 23.11, 17
26, 22.82, 16
26, 23.04, 17
26, 23.1, 16
26, 22.72, 15
26, 23.02, 17
26, 22.91, 14
26, 22.48, 16
26, 22.85, 18
26, 22.67, 17
26, 22.64, 18
26, 22.37, 17
26, 22.54, 16
26, 22.68, 17
26, 22.59, 16
26, 22.68, 15
26, 22.69, 15
26, 22.49, 17
26, 22.51, 16
26, 22.18, 14
26, 22.7, 14
26, 22.74, 17
26, 22.49, 12
26, 22.03, 15
26, 22.27, 14
25, 22.36, 17
25, 22.16, 17
25, 21.93, 17
26, 22.07, 16
26, 22.04, 17
26, 21.93, 15
26, 22.03, 16
26, 22.21, 13
26, 22.41, 16
26, 22.1, 14
26, 22.77, 16
26, 22.25, 16
26, 22.39, 17
26, 22.87, 16
26, 22.43, 15
26, 22.75, 16
26, 22.97, 16
26, 22.42, 17
26, 22.65, 15
26, 22.12, 17
26, 21.91, 14
26, 22.75, 11
26, 22.31, 14
26, 22.34, 16
26, 22.63, 15
26, 22.34, 14
26, 22.23, 16
26, 22.59, 16
26, 22.64, 16
26, 22.81, 16
26, 22.54, 15
26, 22.7, 16
26, 22.08, 16
26, 22.57, 14
26, 22.94, 17
26, 22.7, 16
26, 22.76, 17
26, 22.84, 15
26, 22.8, 14
26, 23.32, 17
26, 22.9, 17
26, 22.99, 17
26, 22.86, 16
26, 23.13, 18
26, 23.17, 18
26, 22.94, 16
26, 22.97, 15
26, 22.71, 14
26, 22.79, 17
26, 22.75, 17
26, 22.62, 15
26, 22.73, 17
26, 22.72, 16
26, 22.55, 16
26, 22.45, 15
25, 21.73, 15
25, 22.1, 16
26, 22.34, 16
26, 22.52, 14
26, 22.23, 17
26, 22.33, 15
26, 21.86, 15
26, 22.29, 16
26, 22.51, 17
25, 22.45, 17
25, 22.36, 15
25, 22.26, 15
25, 22.23, 14
25, 22.14, 15
26, 22.11, 16
26, 21.28, 15
26, 21.25, 15
25, 21.67, 15
25, 21.66, 16
25, 21.79, 17
25, 21.67, 17
26, 21.58, 14
25, 21.74, 14
25, 21.91, 14
25, 21.83, 16
26, 22.1, 16
26, 22.08, 16
26, 22.16, 17
26, 22.38, 16
26, 22.14, 16
26, 22.13, 17
26, 21.94, 16
26, 21.91, 15
26, 22.0, 16
26, 21.96, 14
25, 22.09, 15
25, 22.24, 15
25, 21.76, 16
26, 22.04, 16
26, 22.33, 18
26, 22.21, 16
26, 22.24, 15
26, 22.35, 16
26, 22.25, 15
26, 22.5, 16
26, 22.7, 16
26, 22.98, 17
26, 22.76, 17
26, 22.48, 16
26, 22.71, 17
26, 22.64, 17
26, 22.36, 16
26, 22.45, 17
26, 22.29, 17
26, 22.08, 17
26, 21.72, 14
26, 21.88, 15
26, 22.24, 16
25, 22.24, 14
26, 22.28, 15
26, 22.67, 16
26, 22.5, 17
26, 22.48, 17
26, 22.15, 14
26, 21.76, 16
26, 22.08, 16
26, 22.13, 16
26, 22.36, 14
26, 22.62, 18
26, 22.48, 17
26, 22.33, 17
26, 22.45, 14
26, 22.52, 18
26, 22.49, 17
26, 22.11, 15
26, 22.28, 17
26, 22.58, 17
26, 22.67, 17
26, 22.38, 15
26, 22.53, 16
26, 22.86, 17
26, 22.73, 17
26, 23.02, 15
26, 23.09, 16
26, 22.64, 13
26, 22.57, 13
26, 22.86, 14
26, 22.61, 14
26, 22.62, 15
26, 22.98, 17
26, 22.8, 16
26, 22.78, 14
26, 22.9, 15
26, 23.17, 13
26, 23.55, 15
26, 23.54, 18
26, 23.27, 16
26, 23.47, 15
26, 23.25, 16
26, 22.85, 16
26, 22.73, 16
26, 23.01, 17
26, 23.08, 17
26, 22.71, 15
26, 22.75, 16
26, 22.4, 15
26, 22.28, 15
26, 22.39, 16
26, 22.75, 16
26, 22.5, 17
26, 22.43, 16
25, 21.93, 16
25, 21.94, 17
25, 21.88, 16
26, 21.94, 13
26, 22.2, 15
25, 22.21, 16
26, 21.87, 13
25, 21.51, 15
26, 21.55, 13
26, 21.66, 13
26, 21.91, 16
25, 22.13, 17
25, 21.7, 14
25, 21.92, 16
26, 22.0, 15
26, 21.84, 16
26, 21.97, 17
25, 22.17, 17
26, 22.18, 16
26, 22.62, 17
26, 22.56, 16
26, 22.54, 16
26, 22.51, 17
26, 22.33, 15
26, 22.01, 17
26, 21.97, 13
26, 22.66, 14
26, 22.62, 15
26, 22.91, 14
26, 23.01, 15
26, 23.45, 15
26, 23.09, 15
26, 23.13, 16
26, 23.13, 17
26, 22.99, 16
26, 23.2, 13
26, 22.68, 16
26, 23.19, 14
26, 23.45, 17
26, 23.62, 17
26, 23.35, 16
26, 23.24, 15
26, 23.49, 15
26, 23.5, 16
26, 23.86, 17
26, 23.77, 17
26, 23.4, 16
26, 23.06, 17
26, 23.18, 16
26, 23.03, 13
26, 22.48, 14
26, 22.27, 16
26, 22.39, 15
26, 22.98, 17
26, 22.85, 15
26, 22.28, 16
26, 22.31, 15
26, 21.87, 17
26, 21.7, 16
26, 21.83, 15
26, 22.18, 13
25, 22.34, 14
25, 22.35, 15
26, 21.6, 12
26, 21.81, 13
26, 22.26, 14
26, 22.05, 16
26, 21.9, 15
26, 21.96, 15
26, 22.16, 16
26, 22.21, 15
26, 22.48, 17
26, 22.39, 15
26, 22.23, 15
26, 22.44, 17
26, 22.4, 14
26, 22.55, 15
26, 22.85, 17
26, 22.46, 15
26, 22.88, 17
26, 22.82, 15
26, 22.95, 18
26, 23.02, 15
26, 22.82, 18
26, 23.16, 17
26, 22.77, 16
26, 22.55, 17
26, 22.17, 15
26, 22.16, 16
26, 22.59, 14
26, 22.54, 16
26, 22.79, 17
26, 23.13, 16
26, 22.57, 17
26, 22.86, 16
26, 22.56, 15
26, 22.85, 17
26, 22.25, 15
26, 22.82, 16
26, 22.39, 14
26, 22.06, 15
26, 22.09, 15
26, 22.65, 16
26, 22.9, 16
26, 22.69, 16
26, 22.5, 16
26, 22.42, 16
26, 21.82, 13
26, 22.27, 14
26, 22.39, 15
26, 22.67, 17
26, 22.86, 17
26, 23.05, 17
26, 22.71, 15
26, 22.34, 13
26, 22.43, 14
26, 22.42, 16
26, 22.78, 17
25, 22.5, 17
25, 22.54, 17
26, 22.69, 18
25, 22.61, 18
25, 22.15, 17
25, 22.18, 17
26, 22.53, 18
26, 22.09, 16
26, 22.08, 16
26, 22.19, 15
26, 22.34, 16
26, 22.04, 15
26, 22.33, 16
26, 22.68, 17
26, 22.45, 17
26, 22.25, 15
26, 22.21, 14
26, 22.09, 16
26, 22.29, 17
26, 22.03, 16
26, 22.2, 16
26, 22.13, 15
25, 22.03, 17
25, 22.34, 17
26, 22.4, 17
25, 22.31, 17
26, 22.39, 16
26, 23.03, 17
26, 23.27, 17
26, 22.87, 13
25, 22.88, 17
25, 22.32, 17
25, 22.2, 16
25, 21.81, 14
25, 21.96, 14
25, 21.98, 15
25, 22.4, 18
25, 22.35, 16
25, 22.22, 17
25, 22.11, 16
25, 21.97, 15
26, 21.86, 17
25, 21.66, 14
25, 21.92, 16
25, 21.59, 16
25, 21.83, 13
25, 21.88, 17
25, 21.82, 15
25, 21.91, 17
25, 21.75, 15
25, 21.53, 15
25, 21.87, 16
26, 22.3, 16
25, 21.91, 17
25, 21.73, 16
25, 22.03, 17
25, 21.99, 16
25, 22.27, 17
25, 22.14, 16
26, 22.34, 15
25, 22.03, 16
25, 22.01, 15
25, 22.27, 17
25, 22.04, 17
26, 21.91, 15
26, 22.03, 17
25, 22.21, 16
25, 22.13, 16
25, 22.13, 16
25, 21.48, 14
25, 21.48, 15
25, 21.76, 15
25, 21.93, 16
25, 21.71, 17
25, 21.54, 13
25, 22.03, 18
25, 21.79, 14
25, 21.38, 16
25, 21.98, 16
25, 21.93, 15
25, 21.86, 17
25, 21.88, 13
25, 21.91, 16
25, 21.76, 15
25, 21.96, 16
25, 22.05, 16
25, 22.09, 16
25, 22.08, 18
25, 22.11, 16
25, 22.07, 17
25, 21.78, 17
25, 21.62, 17
25, 21.82, 17
25, 21.81, 16
25, 21.57, 17
25, 21.14, 14
25, 21.37, 17
25, 21.57, 16
25, 21.3, 14
25, 21.51, 14
25, 21.78, 16
25, 21.74, 14
25, 21.54, 16
25, 21.78, 16
25, 21.55, 16
25, 21.99, 16
25, 21.93, 16
26, 21.96, 16
26, 22.22, 18
25, 21.85, 17
25, 21.82, 16
25, 21.78, 14
26, 21.8, 16
26, 22.15, 17
26, 21.88, 16
26, 21.94, 16
26, 21.83, 13
26, 22.32, 16
26, 21.89, 16
26, 22.2, 16
26, 22.15, 16
26, 22.74, 18
26, 22.49, 15
26, 21.92, 16
26, 22.61, 16
26, 22.73, 17
26, 22.54, 14
26, 22.32, 16
26, 22.73, 19
26, 22.1, 15
26, 22.16, 13
26, 22.75, 17
26, 22.8, 16
26, 23.04, 15
26, 22.92, 16
26, 22.98, 17
26, 22.76, 17
26, 22.6, 16
26, 22.3, 16
26, 21.98, 13
26, 22.23, 15
26, 22.24, 15
26, 22.32, 17
26, 22.21, 16
26, 22.47, 16
26, 22.55, 15
26, 22.77, 15
26, 23.03, 15
26, 22.69, 15
26, 22.58, 17
26, 22.54, 17
26, 22.84, 17
26, 22.97, 16
26, 23.38, 17
26, 22.71, 15
26, 22.4, 13
26, 22.16, 10
26, 22.89, 18
26, 23.04, 16
26, 23.29, 17
26, 23.05, 17
26, 23.08, 18
26, 22.77, 15
26, 22.93, 15
26, 23.3, 16
26, 22.99, 15
26, 23.35, 15
26, 23.1, 16
26, 23.12, 15
26, 22.75, 15
26, 22.37, 17
26, 22.02, 16
26, 22.23, 17
26, 22.11, 13
26, 22.05, 17
26, 22.29, 17
26, 22.35, 16
26, 22.35, 17
25, 21.81, 15
26, 22.12, 16
26, 21.69, 16
26, 22.4, 15
26, 22.34, 17
26, 22.05, 16
26, 22.16, 13
26, 22.19, 15
26, 21.91, 15
26, 22.25, 15
26, 22.34, 17
26, 22.87, 15
26, 22.38, 17
26, 22.59, 15
26, 23.12, 16
26, 23.16, 18
26, 23.32, 18
26, 22.87, 17
26, 23.07, 18
26, 22.48, 16
26, 22.64, 16
26, 22.73, 16
26, 22.07, 14
26, 22.18, 17
26, 22.31, 14
26, 22.07, 15
26, 22.2, 16
26, 22.1, 17
25, 21.84, 16
26, 21.59, 13
26, 21.92, 16
26, 21.95, 17
26, 22.2, 15
26, 22.43, 16
26, 22.38, 15
26, 22.67, 16
26, 22.87, 17
26, 22.44, 14
26, 22.57, 14
26, 22.89, 14
26, 23.31, 15
26, 23.15, 16
26, 23.07, 18
26, 23.3, 15
26, 22.84, 15
26, 22.48, 16
26, 22.38, 15
26, 22.63, 14
26, 22.39, 14
26, 22.62, 14
26, 22.91, 16
26, 23.31, 16
26, 22.55, 15
26, 22.85, 17
26, 22.53, 15
26, 22.54, 17
26, 22.5, 16
26, 22.23, 15
26, 22.49, 15
26, 22.86, 16
26, 22.69, 12
26, 22.48, 16
26, 22.89, 17
26, 23.03, 15
26, 22.98, 17
26, 22.99, 15
26, 22.66, 16
26, 22.95, 14
26, 22.83, 14
26, 22.94, 15
26, 22.91, 11
26, 22.9, 16
26, 22.42, 17
26, 22.17, 17
26, 22.08, 16
26, 22.19, 17
26, 22.22, 15
26, 22.9, 18
26, 22.54, 14
26, 22.34, 16
26, 22.46, 15
26, 22.22, 14
26, 21.93, 15
26, 22.35, 16
26, 22.66, 17
26, 22.39, 16
