Best Fitness, Average Fitness, Worst Fitness
64, 57.358, 31
64, 57.548, 33
64, 57.692, 29
64, 57.604, 32
64, 57.908, 25
64, 58.066, 28
64, 58.088, 29
64, 57.78, 21
64, 57.888, 30
64, 57.902, 29
64, 58.004, 32
64, 57.96, 36
64, 58.058, 24
64, 57.682, 32
64, 57.73, 22
64, 57.636, 32
64, 57.764, 31
64, 57.574, 27
64, 58.156, 30
64, 57.808, 29
64, 58.014, 24
64, 57.77, 32
64, 57.5, 32
64, 58.07, 27
64, 57.598, 29
64, 57.784, 25
64, 57.556, 28
64, 58.206, 30
64, 58.098, 31
64, 57.556, 28
64, 57.844, 32
64, 57.348, 30
64, 57.668, 26
64, 57.486, 25
64, 57.906, 28
64, 57.924, 26
64, 57.442, 32
64, 57.678, 26
64, 57.948, 30
64, 57.806, 29
64, 57.976, 27
64, 58.568, 30
64, 58.314, 30
64, 58.622, 32
64, 57.674, 32
64, 57.074, 30
64, 57.246, 19
64, 58.02, 32
64, 58.238, 31
64, 58.096, 32
64, 57.894, 27
64, 57.932, 27
64, 58.402, 32
64, 58.446, 26
64, 58.192, 30
64, 58.032, 34
64, 57.696, 33
64, 58.196, 30
64, 58.068, 27
64, 58.03, 34
64, 57.744, 27
64, 57.53, 32
64, 57.764, 32
64, 57.728, 26
64, 57.648, 35
64, 57.782, 32
64, 57.89, 29
64, 57.646, 27
64, 57.706, 29
64, 58.282, 27
64, 57.434, 26
64, 58.582, 27
64, 57.91, 30
64, 57.868, 30
64, 58.146, 32
64, 57.982, 30
64, 57.79, 30
64, 58.74, 32
64, 58.604, 28
64, 58.514, 29
64, 58.866, 35
64, 58.97, 32
64, 58.69, 29
64, 58.608, 32
64, 58.404, 26
64, 58.224, 24
64, 58.232, 29
64, 58.63, 26
64, 58.14, 24
64, 58.316, 34
64, 58.8, 28
64, 58.802, 36
64, 58.334, 30
64, 58.22, 29
64, 58.244, 30
64, 58.032, 32
64, 57.848, 24
64, 57.64, 27
64, 58.574, 32
64, 58.18, 32
64, 58.016, 28
64, 58.026, 31
64, 57.892, 28
64, 57.72, 30
64, 57.942, 32
64, 57.95, 27
64, 58.452, 30
64, 57.978, 30
64, 57.64, 32
64, 57.664, 32
64, 57.69, 26
64, 57.65, 35
64, 57.284, 34
64, 57.936, 35
64, 57.488, 34
64, 57.828, 31
64, 57.626, 33
64, 58.032, 32
64, 57.836, 28
64, 58.31, 34
64, 58.114, 32
64, 58.57, 33
64, 58.232, 33
64, 58.132, 29
64, 58.11, 36
64, 58.284, 32
64, 59.214, 33
64, 58.764, 36
64, 58.392, 34
64, 58.524, 36
64, 58.242, 33
64, 57.604, 28
64, 57.36, 33
64, 58.398, 35
64, 57.84, 26
64, 57.508, 32
64, 57.624, 27
64, 57.81, 30
64, 58.354, 35
64, 58.452, 35
64, 58.216, 36
64, 58.38, 33
64, 58.312, 33
64, 57.842, 30
64, 57.476, 26
64, 57.494, 30
64, 57.954, 28
64, 57.446, 33
64, 57.332, 25
64, 57.01, 32
64, 57.28, 27
64, 56.87, 32
64, 56.528, 32
64, 56.68, 29
64, 57.016, 30
64, 57.262, 28
64, 57.068, 31
64, 57.75, 34
64, 57.748, 26
64, 56.948, 27
64, 56.758, 30
64, 57.076, 27
64, 56.732, 31
64, 56.866, 28
64, 57.356, 32
64, 57.532, 34
64, 57.43, 27
64, 57.57, 26
64, 58.114, 22
64, 57.798, 34
64, 58.1, 28
64, 58.06, 36
64, 57.934, 25
64, 57.678, 35
64, 57.75, 27
64, 57.908, 29
64, 57.74, 34
64, 58.052, 29
64, 57.646, 22
64, 57.186, 24
64, 57.768, 23
64, 57.798, 34
64, 57.372, 34
64, 57.8, 32
64, 57.73, 28
64, 57.708, 34
64, 57.332, 35
64, 57.474, 28
64, 57.784, 28
64, 58.446, 36
64, 58.18, 34
64, 58.27, 31
64, 58.106, 31
64, 57.834, 30
64, 58.526, 20
64, 58.114, 33
64, 58.012, 33
64, 57.412, 26
64, 57.818, 31
64, 58.17, 34
64, 57.626, 31
64, 57.362, 25
64, 56.916, 23
64, 57.162, 29
64, 57.458, 20
64, 57.57, 28
64, 58.074, 32
64, 56.648, 27
64, 56.844, 30
64, 57.306, 29
64, 58.196, 32
64, 57.752, 33
64, 57.394, 32
64, 57.572, 26
64, 57.668, 30
64, 57.012, 32
64, 57.432, 32
64, 57.49, 26
64, 57.724, 28
64, 57.754, 35
64, 58.318, 30
64, 58.29, 32
64, 58.138, 32
64, 58.286, 29
64, 58.338, 24
64, 58.406, 31
64, 58.254, 27
64, 57.732, 29
64, 57.38, 32
64, 58.15, 30
64, 57.772, 32
64, 57.454, 29
64, 57.534, 33
64, 57.362, 28
64, 57.992, 33
64, 57.702, 29
64, 57.71, 33
64, 58.184, 34
64, 58.034, 29
64, 58.49, 30
64, 58.694, 34
64, 58.044, 25
64, 58.454, 30
64, 58.708, 36
64, 58.052, 32
64, 58.384, 31
64, 58.028, 32
64, 57.908, 32
64, 57.906, 26
64, 57.938, 24
64, 57.946, 26
64, 58.622, 28
64, 57.918, 23
64, 57.89, 25
64, 57.978, 28
64, 57.822, 30
64, 57.662, 27
64, 57.802, 29
64, 57.856, 31
64, 58.368, 31
64, 58.518, 29
64, 58.392, 32
64, 58.15, 28
64, 57.666, 26
64, 58.284, 27
64, 58.424, 34
64, 58.542, 24
64, 58.426, 31
64, 58.586, 33
64, 58.552, 30
64, 58.51, 26
64, 58.826, 32
64, 58.154, 30
64, 57.842, 30
64, 57.726, 26
64, 58.21, 32
64, 58.246, 30
64, 58.054, 30
64, 58.468, 27
64, 58.478, 32
64, 58.348, 25
64, 58.706, 32
